	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
277	31	교래자연휴양림	8	79	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
278	31	교래자연휴양림	8	80	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
279	32	구두미포구	5	45	2023-11-14	13.76923076923077	16	12	30	4	2023-11-14	November	1	fall
280	32	구두미포구	5	46	2023-11-15	14.25	18	11	30	4	2023-11-15	November	2	fall
281	32	구두미포구	5	47	2023-11-16	15.041666666666666	19	13	66	4	2023-11-16	November	3	fall
282	32	구두미포구	5	48	2023-11-17	11.75	14	10	30	4	2023-11-17	November	4	fall
283	32	구두미포구	5	49	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
284	32	구두미포구	5	50	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
285	32	구두미포구	5	51	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
286	32	구두미포구	5	52	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
287	32	구두미포구	5	53	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
288	33	구엄포구	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
289	33	구엄포구	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
290	33	구엄포구	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
291	33	구엄포구	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
292	33	구엄포구	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
293	33	구엄포구	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
294	33	구엄포구	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
295	33	구엄포구	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
296	33	구엄포구	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
297	34	국립제주박물관	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
298	34	국립제주박물관	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
299	34	국립제주박물관	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
300	34	국립제주박물관	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
301	34	국립제주박물관	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
302	34	국립제주박물관	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
303	34	국립제주박물관	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
304	34	국립제주박물관	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
305	34	국립제주박물관	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
306	35	군산오름	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
307	35	군산오름	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
308	35	군산오름	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
309	35	군산오름	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
310	35	군산오름	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
311	35	군산오름	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
312	35	군산오름	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
313	35	군산오름	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
314	35	군산오름	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
315	36	궷물오름	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
316	36	궷물오름	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
317	36	궷물오름	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
318	36	궷물오름	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
319	36	궷물오름	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
320	36	궷물오름	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
321	36	궷물오름	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
322	36	궷물오름	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
323	36	궷물오름	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
324	37	귀덕해안도로	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
325	37	귀덕해안도로	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
326	37	귀덕해안도로	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
327	37	귀덕해안도로	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
328	37	귀덕해안도로	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
329	37	귀덕해안도로	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
330	37	귀덕해안도로	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
331	37	귀덕해안도로	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
332	37	귀덕해안도로	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
333	38	귤밭76번지	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
334	38	귤밭76번지	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
335	38	귤밭76번지	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
336	38	귤밭76번지	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
337	38	귤밭76번지	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
338	38	귤밭76번지	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
339	38	귤밭76번지	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
340	38	귤밭76번지	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
341	38	귤밭76번지	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
342	39	그대나의뮤즈 클림트to마티스	3	27	2023-11-14	12.23076923076923	14	11	30	4	2023-11-14	November	1	fall
343	39	그대나의뮤즈 클림트to마티스	3	28	2023-11-15	12.541666666666666	16	10	30	4	2023-11-15	November	2	fall
344	39	그대나의뮤즈 클림트to마티스	3	29	2023-11-16	13.416666666666666	17	11	64	4	2023-11-16	November	3	fall
345	39	그대나의뮤즈 클림트to마티스	3	30	2023-11-17	10.75	12	10	60	4	2023-11-17	November	4	fall
346	39	그대나의뮤즈 클림트to마티스	3	31	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
347	39	그대나의뮤즈 클림트to마티스	3	32	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
348	39	그대나의뮤즈 클림트to마티스	3	33	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
349	39	그대나의뮤즈 클림트to마티스	3	34	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
350	39	그대나의뮤즈 클림트to마티스	3	35	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
351	40	그리스신화박물관	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
352	40	그리스신화박물관	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
353	40	그리스신화박물관	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
354	40	그리스신화박물관	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
355	40	그리스신화박물관	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
356	40	그리스신화박물관	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
357	40	그리스신화박물관	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
358	40	그리스신화박물관	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
359	40	그리스신화박물관	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
360	41	금능석물원	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
361	41	금능석물원	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
362	41	금능석물원	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
363	41	금능석물원	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
364	41	금능석물원	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
365	41	금능석물원	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
366	41	금능석물원	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
367	41	금능석물원	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
368	41	금능석물원	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
369	42	금능해수욕장	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
370	42	금능해수욕장	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
371	42	금능해수욕장	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
372	42	금능해수욕장	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
373	42	금능해수욕장	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
374	42	금능해수욕장	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
375	42	금능해수욕장	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
376	42	금능해수욕장	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
377	42	금능해수욕장	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
378	43	금능해안도로	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
379	43	금능해안도로	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
380	43	금능해안도로	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
381	43	금능해안도로	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
382	43	금능해안도로	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
383	43	금능해안도로	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
384	43	금능해안도로	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
385	43	금능해안도로	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
386	43	금능해안도로	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
387	44	금산공원	7	63	2023-11-14	11.76923076923077	13	10	30	4	2023-11-14	November	1	fall
388	44	금산공원	7	64	2023-11-15	11.791666666666666	15	9	30	4	2023-11-15	November	2	fall
389	44	금산공원	7	65	2023-11-16	12.5	17	10	73	4	2023-11-16	November	3	fall
390	44	금산공원	7	66	2023-11-17	10.5	12	10	60	4	2023-11-17	November	4	fall
391	44	금산공원	7	67	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
392	44	금산공원	7	68	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
393	44	금산공원	7	69	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
394	44	금산공원	7	70	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
395	44	금산공원	7	71	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
396	45	금오름	10	90	2023-11-14	12.153846153846152	13	11	30	4	2023-11-14	November	1	fall
397	45	금오름	10	91	2023-11-15	11.708333333333334	15	9	30	4	2023-11-15	November	2	fall
398	45	금오름	10	92	2023-11-16	12.625	18	9	68	4	2023-11-16	November	3	fall
399	45	금오름	10	93	2023-11-17	10.875	12	10	60	4	2023-11-17	November	4	fall
400	45	금오름	10	94	2023-11-18	12.0	14	10	40	1	2023-11-18	November	5	fall
401	45	금오름	10	95	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
402	45	금오름	10	96	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
403	45	금오름	10	97	2023-11-22	14.5	17	12	20	1	2023-11-22	November	2	fall
404	45	금오름	10	98	2023-11-23	13.5	15	12	40	4	2023-11-23	November	3	fall
405	46	김녕미로공원	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
406	46	김녕미로공원	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
407	46	김녕미로공원	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
408	46	김녕미로공원	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
409	46	김녕미로공원	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
410	46	김녕미로공원	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
411	46	김녕미로공원	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
412	46	김녕미로공원	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
413	46	김녕미로공원	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
414	47	김녕오조해안도로	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
415	47	김녕오조해안도로	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
416	47	김녕오조해안도로	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
417	47	김녕오조해안도로	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
418	47	김녕오조해안도로	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
419	47	김녕오조해안도로	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
420	47	김녕오조해안도로	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
421	47	김녕오조해안도로	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
422	47	김녕오조해안도로	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
423	48	김녕요트투어	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
424	48	김녕요트투어	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
425	48	김녕요트투어	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
426	48	김녕요트투어	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
427	48	김녕요트투어	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
428	48	김녕요트투어	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
429	48	김녕요트투어	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
430	48	김녕요트투어	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
431	48	김녕요트투어	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
432	49	김녕포구	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
433	49	김녕포구	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
434	49	김녕포구	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
435	49	김녕포구	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
436	49	김녕포구	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
437	49	김녕포구	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
438	49	김녕포구	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
439	49	김녕포구	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
440	49	김녕포구	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
441	50	김녕해수욕장	6	54	2023-11-14	11.23076923076923	13	10	30	4	2023-11-14	November	1	fall
442	50	김녕해수욕장	6	55	2023-11-15	11.541666666666666	15	9	20	4	2023-11-15	November	2	fall
443	50	김녕해수욕장	6	56	2023-11-16	12.166666666666666	17	8	69	4	2023-11-16	November	3	fall
444	50	김녕해수욕장	6	57	2023-11-17	10.041666666666666	11	9	60	4	2023-11-17	November	4	fall
445	50	김녕해수욕장	6	58	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
446	50	김녕해수욕장	6	59	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
447	50	김녕해수욕장	6	60	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
448	50	김녕해수욕장	6	61	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
449	50	김녕해수욕장	6	62	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
450	51	김영갑갤러리두모악	2	18	2023-11-14	12.0	13	11	30	4	2023-11-14	November	1	fall
451	51	김영갑갤러리두모악	2	19	2023-11-15	12.625	15	11	20	4	2023-11-15	November	2	fall
452	51	김영갑갤러리두모악	2	20	2023-11-16	13.291666666666666	17	10	72	4	2023-11-16	November	3	fall
453	51	김영갑갤러리두모악	2	21	2023-11-17	11.083333333333334	12	10	60	4	2023-11-17	November	4	fall
454	51	김영갑갤러리두모악	2	22	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
455	51	김영갑갤러리두모악	2	23	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
456	51	김영갑갤러리두모악	2	24	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
457	51	김영갑갤러리두모악	2	25	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
458	51	김영갑갤러리두모악	2	26	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
459	52	낙타트래킹	4	36	2023-11-14	11.461538461538462	14	9	30	4	2023-11-14	November	1	fall
460	52	낙타트래킹	4	37	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
461	52	낙타트래킹	4	38	2023-11-16	13.166666666666666	17	10	73	4	2023-11-16	November	3	fall
462	52	낙타트래킹	4	39	2023-11-17	10.75	13	9	30	4	2023-11-17	November	4	fall
463	52	낙타트래킹	4	40	2023-11-18	10.5	14	7	40	1	2023-11-18	November	5	fall
464	52	낙타트래킹	4	41	2023-11-19	13.0	18	8	20	1	2023-11-19	November	6	fall
465	52	낙타트래킹	4	42	2023-11-20	12.5	16	9	10	1	2023-11-20	November	0	fall
466	52	낙타트래킹	4	43	2023-11-22	14.0	18	10	20	1	2023-11-22	November	2	fall
467	52	낙타트래킹	4	44	2023-11-23	13.0	16	10	40	4	2023-11-23	November	3	fall
468	53	남원큰엉	0	0	2023-11-14	11.846153846153848	15	9	30	4	2023-11-14	November	1	fall
469	53	남원큰엉	0	1	2023-11-15	11.958333333333334	16	9	30	4	2023-11-15	November	2	fall
470	53	남원큰엉	0	2	2023-11-16	12.958333333333334	17	10	67	4	2023-11-16	November	3	fall
471	53	남원큰엉	0	3	2023-11-17	10.5	13	9	30	4	2023-11-17	November	4	fall
472	53	남원큰엉	0	4	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
473	53	남원큰엉	0	5	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
474	53	남원큰엉	0	6	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
475	53	남원큰엉	0	7	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
476	53	남원큰엉	0	8	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
477	54	넥슨컴퓨터박물관	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
478	54	넥슨컴퓨터박물관	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
479	54	넥슨컴퓨터박물관	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
480	54	넥슨컴퓨터박물관	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
481	54	넥슨컴퓨터박물관	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
482	54	넥슨컴퓨터박물관	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
483	54	넥슨컴퓨터박물관	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
484	54	넥슨컴퓨터박물관	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
485	54	넥슨컴퓨터박물관	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
486	55	노루생태관찰원	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
487	55	노루생태관찰원	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
488	55	노루생태관찰원	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
489	55	노루생태관찰원	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
490	55	노루생태관찰원	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
491	55	노루생태관찰원	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
492	55	노루생태관찰원	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
493	55	노루생태관찰원	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
494	55	노루생태관찰원	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
495	56	노리매	1	9	2023-11-14	11.76923076923077	14	10	30	4	2023-11-14	November	1	fall
496	56	노리매	1	10	2023-11-15	12.083333333333334	16	9	30	4	2023-11-15	November	2	fall
497	56	노리매	1	11	2023-11-16	13.083333333333334	17	10	67	4	2023-11-16	November	3	fall
498	56	노리매	1	12	2023-11-17	10.708333333333334	12	10	60	4	2023-11-17	November	4	fall
499	56	노리매	1	13	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
500	56	노리매	1	14	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
501	56	노리매	1	15	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
502	56	노리매	1	16	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
503	56	노리매	1	17	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
504	57	노형수산시장	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
505	57	노형수산시장	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
506	57	노형수산시장	11	101	2023-11-16	13.375	17	11	75	4	2023-11-16	November	3	fall
507	57	노형수산시장	11	102	2023-11-17	10.833333333333334	12	9	60	4	2023-11-17	November	4	fall
508	57	노형수산시장	11	103	2023-11-18	11.5	14	9	40	1	2023-11-18	November	5	fall
509	57	노형수산시장	11	104	2023-11-19	15.0	18	12	20	1	2023-11-19	November	6	fall
510	57	노형수산시장	11	105	2023-11-20	13.5	16	11	10	1	2023-11-20	November	0	fall
511	57	노형수산시장	11	106	2023-11-22	14.0	17	11	20	1	2023-11-22	November	2	fall
512	57	노형수산시장	11	107	2023-11-23	12.5	15	10	40	4	2023-11-23	November	3	fall
513	58	노형수퍼마켙	11	99	2023-11-14	12.615384615384617	14	12	30	4	2023-11-14	November	1	fall
514	58	노형수퍼마켙	11	100	2023-11-15	13.125	16	11	20	4	2023-11-15	November	2	fall
